Execution_Tracker_Total_Revenue__c	Execution_Tracker_upfront_Comm_Amount__c	LastModifiedDate	CreatedById	Actual_Product_Name__c	Execution_Tracker_Amount__c	Type__c	Execution_Tracker_Trial_Comm_Amount__c	Revenue_Difference__c	Name	CreatedDate	Approve_Action_Plan__c	Action_Plan_Trial_Comm_Amount__c	Action_Plan_Amount__c	IsDeleted	Actual_Commission__c	SystemModstamp	CurrencyIsoCode	Product__c	Remark__c	Execution_Tracker__c	Action_Plan_Upfront_Comm_Amount__c	Commission__c	ET_Remark__c	Execution_Tracker_Actual_Product__c	Id	Action_Amount_Revenue__c	LastModifiedById	Entity__c
0	0	2013-06-25T13:11:22.000Z	00520000001MO8DAAW		0	SIP	0	4319	RPP-04993	2013-06-25T13:11:22.000Z	a31200000001U0YAAU	819	3500	false		2013-06-25T13:11:22.000Z	INR	a342000000005R8AAI			0	a3J2000000001PVEAY			a3L2000000009IaEAI	4319	00520000001MO8DAAW	0012000000eYRXVAA4
0	0	2013-07-18T11:20:52.000Z	00520000001MO8DAAW		0	SIP	0	1402	RPP-04998	2013-06-25T13:11:22.000Z	a31200000001U0bAAE	312	1000	false		2013-07-18T11:20:52.000Z	INR	a342000000005xbAAA			90	a3J2000000001YzEAI			a3L2000000009IfEAI	1402	00520000001MO8DAAW	0012000000eYRXVAA4
0	0	2013-06-25T13:11:22.000Z	00520000001MO8DAAW		0	SIP	0	1870.2	RPP-05000	2013-06-25T13:11:22.000Z	a31200000001U0cAAE	70.2	1800	false		2013-06-25T13:11:22.000Z	INR	a342000000005QCAAY			0	a3J2000000001OXEAY			a3L2000000009IhEAI	1870.2	00520000001MO8DAAW	0012000000eYRXVAA4
0	0	2013-06-25T13:11:22.000Z	00520000001MO8DAAW		0	SIP	0	3710	RPP-05009	2013-06-25T13:11:22.000Z	a31200000001U0XAAU	0	3500	false		2013-06-25T13:11:22.000Z	INR	a342000000005Q6AAI			210	a3J2000000001OREAY			a3L2000000009IqEAI	3710	00520000001MO8DAAW	0012000000eYRXVAA4
0	0	2013-06-25T13:11:22.000Z	00520000001MO8DAAW		0	SIP	0	3290	RPP-05012	2013-06-25T13:11:22.000Z	a31200000001U0aAAE	1170	2000	false		2013-06-25T13:11:22.000Z	INR	a342000000005RfAAI			120	a3J2000000001Q3EAI			a3L2000000009ItEAI	3290	00520000001MO8DAAW	0012000000eYRXVAA4
0	0	2013-06-25T13:11:22.000Z	00520000001MO8DAAW		0	SIP	0	1723	RPP-05036	2013-06-25T13:11:22.000Z	a31200000001U0ZAAU	663	1000	false		2013-06-25T13:11:22.000Z	INR	a342000000005QQAAY			60	a3J2000000001OlEAI			a3L2000000009JHEAY	1723	00520000001MO8DAAW	0012000000eYRXVAA4
0	0	2013-07-17T14:16:30.000Z	00520000001MO8DAAW		0	Life Insurance	0	0	RPP-05126	2013-06-25T13:11:22.000Z	a31200000001U0eAAE	0	0	false		2013-07-17T14:16:30.000Z	INR	a342000000005SPAAY			0	a3J2000000001Y1EAI			a3L2000000009KjEAI	0	00520000001MO8DAAW	0012000000eYRXVAA4
0	0	2013-06-25T13:11:22.000Z	00520000001MO8DAAW		0	General Insurance	0	600000	RPP-05133	2013-06-25T13:11:22.000Z	a31200000001U0gAAE	0	500000	false		2013-06-25T13:11:22.000Z	INR	a342000000005SJAAY			100000	a3J2000000001QkEAI			a3L2000000009KqEAI	600000	00520000001MO8DAAW	0012000000eYRXVAA4
0	0	2013-06-25T13:11:22.000Z	00520000001MO8DAAW		0	General Insurance	0	360000	RPP-05138	2013-06-25T13:11:22.000Z	a31200000001U0fAAE	0	300000	false		2013-06-25T13:11:22.000Z	INR	a342000000005SMAAY			60000	a3J2000000001QnEAI			a3L2000000009KvEAI	360000	00520000001MO8DAAW	0012000000eYRXVAA4
0	0	2013-06-25T13:11:22.000Z	00520000001MO8DAAW		0	General Insurance	0	1200000	RPP-05141	2013-06-25T13:11:22.000Z	a31200000001U0hAAE	0	1000000	false		2013-06-25T13:11:22.000Z	INR	a342000000005SNAAY			200000	a3J2000000001QoEAI			a3L2000000009KyEAI	1200000	00520000001MO8DAAW	0012000000eYRXVAA4
0	0	2013-06-25T13:15:32.000Z	00520000001MO8DAAW		0	SIP	0	6040	RPP-04985	2013-06-25T13:11:22.000Z	a31200000001TqZAAU	1560	4000	false	a3J2000000001OSEAY	2013-06-25T13:15:32.000Z	INR	a342000000005Q7AAI		a0l200000061LIvAAM	480	a3J2000000001OSEAY		a342000000005Q7AAI	a3L2000000009ISEAY	6040	00520000001MO8DAAW	0012000000eYy34AAC
0	0	2013-06-25T13:11:22.000Z	00520000001MO8DAAW		0	SIP	0	1645	RPP-04986	2013-06-25T13:11:22.000Z	a31200000000VJtAAM	585	1000	false		2013-06-25T13:11:22.000Z	INR	a342000000005RfAAI			60	a3J2000000001Q3EAI			a3L2000000009ITEAY	1645	00520000001MO8DAAW	0012000000eYy34AAC
0	0	2013-06-25T13:15:32.000Z	00520000001MO8DAAW		0	SIP	0	106	RPP-04988	2013-06-25T13:11:22.000Z	a31200000001TqgAAE	0	100	false	a3J2000000001OREAY	2013-06-25T13:15:32.000Z	INR	a342000000005Q6AAI		a0l200000061LIoAAM	6	a3J2000000001OREAY		a342000000005Q6AAI	a3L2000000009IVEAY	106	00520000001MO8DAAW	0012000000eYy34AAC
0	0	2013-06-25T13:11:22.000Z	00520000001MO8DAAW		0	SIP	0	2718	RPP-04991	2013-06-25T13:11:22.000Z	a31200000000VJwAAM	702	1800	false		2013-06-25T13:11:22.000Z	INR	a342000000005Q7AAI			216	a3J2000000001OSEAY			a3L2000000009IYEAY	2718	00520000001MO8DAAW	0012000000eYy34AAC
0	0	2013-06-25T13:15:32.000Z	00520000001MO8DAAW		0	SIP	0	151	RPP-04994	2013-06-25T13:11:22.000Z	a31200000001TqeAAE	39	100	false	a3J2000000001OSEAY	2013-06-25T13:15:32.000Z	INR	a342000000005Q7AAI		a0l200000061LIqAAM	12	a3J2000000001OSEAY		a342000000005Q7AAI	a3L2000000009IbEAI	151	00520000001MO8DAAW	0012000000eYy34AAC
0	0	2013-06-25T13:11:22.000Z	00520000001MO8DAAW		0	SIP	0	151	RPP-04999	2013-06-25T13:11:22.000Z	a31200000000VK1AAM	39	100	false		2013-06-25T13:11:22.000Z	INR	a342000000005Q7AAI			12	a3J2000000001OSEAY			a3L2000000009IgEAI	151	00520000001MO8DAAW	0012000000eYy34AAC
0	0	2013-06-25T13:11:22.000Z	00520000001MO8DAAW		0	SIP	0	164.5	RPP-05003	2013-06-25T13:11:22.000Z	a31200000000VJzAAM	58.5	100	false		2013-06-25T13:11:22.000Z	INR	a342000000005RfAAI			6	a3J2000000001Q3EAI			a3L2000000009IkEAI	164.5	00520000001MO8DAAW	0012000000eYy34AAC
0	0	2013-06-25T13:11:22.000Z	00520000001MO8DAAW		0	SIP	0	964.8	RPP-05014	2013-06-25T13:11:22.000Z	a31200000000VJyAAM	0	900	false		2013-06-25T13:11:22.000Z	INR	a342000000005RpAAI			64.8	a3J2000000001QFEAY			a3L2000000009IvEAI	964.8	00520000001MO8DAAW	0012000000eYy34AAC
0	0	2013-06-25T13:11:22.000Z	00520000001MO8DAAW		0	SIP	0	308	RPP-05015	2013-06-25T13:11:22.000Z	a31200000000VK2AAM	78	200	false		2013-06-25T13:11:22.000Z	INR	a342000000005Q0AAI			30	a3J2000000001OLEAY			a3L2000000009IwEAI	308	00520000001MO8DAAW	0012000000eYy34AAC
0	0	2013-06-25T13:11:22.000Z	00520000001MO8DAAW		0	SIP	0	106	RPP-05016	2013-06-25T13:11:22.000Z	a31200000000VK3AAM	0	100	false		2013-06-25T13:11:22.000Z	INR	a342000000005Q6AAI			6	a3J2000000001OREAY			a3L2000000009IxEAI	106	00520000001MO8DAAW	0012000000eYy34AAC
0	0	2013-06-25T13:11:22.000Z	00520000001MO8DAAW		0	SIP	0	4312	RPP-05017	2013-06-25T13:11:22.000Z	a31200000000VJxAAM	1092	2800	false		2013-06-25T13:11:22.000Z	INR	a342000000005Q0AAI			420	a3J2000000001OLEAY			a3L2000000009IyEAI	4312	00520000001MO8DAAW	0012000000eYy34AAC
0	0	2013-06-25T13:15:32.000Z	00520000001MO8DAAW		0	SIP	0	3290	RPP-05018	2013-06-25T13:11:22.000Z	a31200000001TqWAAU	1170	2000	false	a3J2000000001Q3EAI	2013-06-25T13:15:32.000Z	INR	a342000000005RfAAI		a0l200000061LIyAAM	120	a3J2000000001Q3EAI		a342000000005RfAAI	a3L2000000009IzEAI	3290	00520000001MO8DAAW	0012000000eYy34AAC
0	0	2013-06-25T13:11:22.000Z	00520000001MO8DAAW		0	SIP	0	344.6	RPP-05019	2013-06-25T13:11:22.000Z	a31200000000VK0AAM	132.6	200	false		2013-06-25T13:11:22.000Z	INR	a342000000005QQAAY			12	a3J2000000001OlEAI			a3L2000000009J0EAI	344.6	00520000001MO8DAAW	0012000000eYy34AAC
0	0	2013-06-25T13:11:22.000Z	00520000001MO8DAAW		0	SIP	0	3101.4	RPP-05023	2013-06-25T13:11:22.000Z	a31200000000VJuAAM	1193.4	1800	false		2013-06-25T13:11:22.000Z	INR	a342000000005QQAAY			108	a3J2000000001OlEAI			a3L2000000009J4EAI	3101.4	00520000001MO8DAAW	0012000000eYy34AAC
0	0	2013-06-25T13:15:32.000Z	00520000001MO8DAAW		0	SIP	0	462	RPP-05025	2013-06-25T13:11:22.000Z	a31200000001TqfAAE	117	300	false	a3J2000000001OLEAY	2013-06-25T13:15:32.000Z	INR	a342000000005Q0AAI		a0l200000061LIpAAM	45	a3J2000000001OLEAY		a342000000005Q0AAI	a3L2000000009J6EAI	462	00520000001MO8DAAW	0012000000eYy34AAC
0	0	2013-06-25T13:15:32.000Z	00520000001MO8DAAW		0	SIP	0	164.5	RPP-05027	2013-06-25T13:11:22.000Z	a31200000001TqcAAE	58.5	100	false	a3J2000000001Q3EAI	2013-06-25T13:15:32.000Z	INR	a342000000005RfAAI		a0l200000061LIsAAM	6	a3J2000000001Q3EAI		a342000000005RfAAI	a3L2000000009J8EAI	164.5	00520000001MO8DAAW	0012000000eYy34AAC
0	0	2013-06-25T13:15:32.000Z	00520000001MO8DAAW		0	SIP	0	9240	RPP-05028	2013-06-25T13:11:22.000Z	a31200000001TqaAAE	2340	6000	false	a3J2000000001OLEAY	2013-06-25T13:15:32.000Z	INR	a342000000005Q0AAI		a0l200000061LIuAAM	900	a3J2000000001OLEAY		a342000000005Q0AAI	a3L2000000009J9EAI	9240	00520000001MO8DAAW	0012000000eYy34AAC
0	0	2013-06-25T13:15:32.000Z	00520000001MO8DAAW		0	SIP	0	344.6	RPP-05030	2013-06-25T13:11:22.000Z	a31200000001TqdAAE	132.6	200	false	a3J2000000001OlEAI	2013-06-25T13:15:32.000Z	INR	a342000000005QQAAY		a0l200000061LIrAAM	12	a3J2000000001OlEAI		a342000000005QQAAY	a3L2000000009JBEAY	344.6	00520000001MO8DAAW	0012000000eYy34AAC
0	0	2013-06-25T13:15:32.000Z	00520000001MO8DAAW		0	SIP	0	2144	RPP-05032	2013-06-25T13:11:22.000Z	a31200000001TqbAAE	0	2000	false	a3J2000000001QFEAY	2013-06-25T13:15:32.000Z	INR	a342000000005RpAAI		a0l200000061LItAAM	144	a3J2000000001QFEAY		a342000000005RpAAI	a3L2000000009JDEAY	2144	00520000001MO8DAAW	0012000000eYy34AAC
0	0	2013-06-25T13:15:32.000Z	00520000001MO8DAAW		0	SIP	0	6892	RPP-05033	2013-06-25T13:11:22.000Z	a31200000001TqXAAU	2652	4000	false	a3J2000000001OlEAI	2013-06-25T13:15:32.000Z	INR	a342000000005QQAAY		a0l200000061LIxAAM	240	a3J2000000001OlEAI		a342000000005QQAAY	a3L2000000009JEEAY	6892	00520000001MO8DAAW	0012000000eYy34AAC
0	0	2013-06-25T13:11:22.000Z	00520000001MO8DAAW		0	SIP	0	1636	RPP-05034	2013-06-25T13:11:22.000Z	a31200000000VJvAAM	546	1000	false		2013-06-25T13:11:22.000Z	INR	a342000000005RoAAI			90	a3J2000000001QDEAY			a3L2000000009JFEAY	1636	00520000001MO8DAAW	0012000000eYy34AAC
0	0	2013-06-25T13:15:32.000Z	00520000001MO8DAAW		0	SIP	0	3272	RPP-05038	2013-06-25T13:11:22.000Z	a31200000001TqYAAU	1092	2000	false	a3J2000000001QDEAY	2013-06-25T13:15:32.000Z	INR	a342000000005RoAAI		a0l200000061LIwAAM	180	a3J2000000001QDEAY		a342000000005RoAAI	a3L2000000009JJEAY	3272	00520000001MO8DAAW	0012000000eYy34AAC
0	0	2013-06-25T13:11:22.000Z	00520000001MO8DAAW		0	Lumpsum	0	80480	RPP-05042	2013-06-25T13:11:22.000Z	a31200000000VKKAA2	480	80000	false		2013-06-25T13:11:22.000Z	INR	a342000000005QCAAY			0	a3J2000000001OXEAY			a3L2000000009JNEAY	80480	00520000001MO8DAAW	0012000000eYy34AAC
0	0	2013-06-25T13:15:32.000Z	00520000001MO8DAAW		0	Lumpsum	0	80480	RPP-05047	2013-06-25T13:11:22.000Z	a31200000001TqxAAE	480	80000	false	a3J2000000001OXEAY	2013-06-25T13:15:32.000Z	INR	a342000000005QCAAY		a0l200000061LIhAAM	0	a3J2000000001OXEAY		a342000000005QCAAY	a3L2000000009JSEAY	80480	00520000001MO8DAAW	0012000000eYy34AAC
0	0	2013-06-25T13:11:22.000Z	00520000001MO8DAAW		0	Lumpsum	0	87200	RPP-05048	2013-06-25T13:11:22.000Z	a31200000000VKLAA2	7200	80000	false		2013-06-25T13:11:22.000Z	INR	a342000000005ReAAI			0	a3J2000000001Q2EAI			a3L2000000009JTEAY	87200	00520000001MO8DAAW	0012000000eYy34AAC
0	0	2013-06-25T13:11:22.000Z	00520000001MO8DAAW		0	Lumpsum	0	26076	RPP-05049	2013-06-25T13:11:22.000Z	a31200000000VKAAA2	0	24600	false		2013-06-25T13:11:22.000Z	INR	a342000000005Q6AAI			1476	a3J2000000001OREAY			a3L2000000009JUEAY	26076	00520000001MO8DAAW	0012000000eYy34AAC
0	0	2013-06-25T13:11:22.000Z	00520000001MO8DAAW		0	Lumpsum	0	27945	RPP-05050	2013-06-25T13:11:22.000Z	a31200000000VKCAA2	2187	24300	false		2013-06-25T13:11:22.000Z	INR	a342000000005RfAAI			1458	a3J2000000001Q3EAI			a3L2000000009JVEAY	27945	00520000001MO8DAAW	0012000000eYy34AAC
0	0	2013-06-25T13:11:22.000Z	00520000001MO8DAAW		0	Lumpsum	0	125500	RPP-05052	2013-06-25T13:11:22.000Z	a31200000000VK9AAM	0	125500	false		2013-06-25T13:11:22.000Z	INR		Product Detail is not Found		0				a3L2000000009JXEAY	125500	00520000001MO8DAAW	0012000000eYy34AAC
0	0	2013-06-25T13:11:22.000Z	00520000001MO8DAAW		0	Lumpsum	0	21132	RPP-05054	2013-06-25T13:11:22.000Z	a31200000000VKGAA2	1512	18000	false		2013-06-25T13:11:22.000Z	INR	a342000000005RoAAI			1620	a3J2000000001QDEAY			a3L2000000009JZEAY	21132	00520000001MO8DAAW	0012000000eYy34AAC
0	0	2013-06-25T13:11:22.000Z	00520000001MO8DAAW		0	Lumpsum	0	16937.6	RPP-05061	2013-06-25T13:11:22.000Z	a31200000000VKDAA2	0	15800	false		2013-06-25T13:11:22.000Z	INR	a342000000005RpAAI			1137.6	a3J2000000001QFEAY			a3L2000000009JgEAI	16937.6	00520000001MO8DAAW	0012000000eYy34AAC
0	0	2013-06-25T13:11:22.000Z	00520000001MO8DAAW		0	Lumpsum	0	294860	RPP-05062	2013-06-25T13:11:22.000Z	a31200000000VK6AAM	23076	256400	false		2013-06-25T13:11:22.000Z	INR	a342000000005RIAAY			15384	a3J2000000001PgEAI			a3L2000000009JhEAI	294860	00520000001MO8DAAW	0012000000eYy34AAC
0	0	2013-06-25T13:11:22.000Z	00520000001MO8DAAW		0	Lumpsum	0	159077.8	RPP-05066	2013-06-25T13:11:22.000Z	a31200000000VK8AAM	13963.8	136900	false		2013-06-25T13:11:22.000Z	INR	a342000000005QQAAY			8214	a3J2000000001OlEAI			a3L2000000009JlEAI	159077.8	00520000001MO8DAAW	0012000000eYy34AAC
0	0	2013-06-26T05:31:11.000Z	00520000001MO8DAAW		0	Lumpsum	0	113000	RPP-05070	2013-06-25T13:11:22.000Z	a31200000000VK5AAM	0	113000	false		2013-06-26T05:31:11.000Z	INR	a342000000005TcAAI			0				a3L2000000009JpEAI	113000	00520000001MO8DAAW	0012000000eYy34AAC
0	0	2013-06-25T13:15:32.000Z	00520000001MO8DAAW		0	Lumpsum	0	87200	RPP-05071	2013-06-25T13:11:22.000Z	a31200000001TqyAAE	7200	80000	false	a3J2000000001Q2EAI	2013-06-25T13:15:32.000Z	INR	a342000000005ReAAI		a0l200000061LIgAAM	0	a3J2000000001Q2EAI		a342000000005ReAAI	a3L2000000009JqEAI	87200	00520000001MO8DAAW	0012000000eYy34AAC
0	0	2013-06-25T13:15:32.000Z	00520000001MO8DAAW		0	Lumpsum	0	16937.6	RPP-05072	2013-06-25T13:11:22.000Z	a31200000001TqqAAE	0	15800	false	a3J2000000001QFEAY	2013-06-25T13:15:32.000Z	INR	a342000000005RpAAI		a0l200000061LInAAM	1137.6	a3J2000000001QFEAY		a342000000005RpAAI	a3L2000000009JrEAI	16937.6	00520000001MO8DAAW	0012000000eYy34AAC
0	0	2013-06-25T13:11:22.000Z	00520000001MO8DAAW		0	Lumpsum	0	220832	RPP-05077	2013-06-25T13:11:22.000Z	a31200000000VK4AAM	0	206000	false		2013-06-25T13:11:22.000Z	INR	a342000000005RpAAI			14832	a3J2000000001QFEAY			a3L2000000009JwEAI	220832	00520000001MO8DAAW	0012000000eYy34AAC
0	0	2013-06-25T13:11:22.000Z	00520000001MO8DAAW		0	Lumpsum	0	119019.2	RPP-05078	2013-06-25T13:11:22.000Z	a31200000000VK7AAM	6114	101900	false		2013-06-25T13:11:22.000Z	INR	a342000000005RuAAI			11005.2	a3J2000000001QKEAY			a3L2000000009JxEAI	119019.2	00520000001MO8DAAW	0012000000eYy34AAC
0	0	2013-06-25T13:15:32.000Z	00520000001MO8DAAW		0	Lumpsum	0	20700	RPP-05082	2013-06-25T13:11:22.000Z	a31200000001TqvAAE	1620	18000	false	a3J2000000001Q4EAI	2013-06-25T13:15:32.000Z	INR	a342000000005RgAAI		a0l200000061LIiAAM	1080	a3J2000000001Q4EAI		a342000000005RgAAI	a3L2000000009K1EAI	20700	00520000001MO8DAAW	0012000000eYy34AAC
0	0	2013-06-25T13:11:22.000Z	00520000001MO8DAAW		0	Lumpsum	0	50820	RPP-05094	2013-06-25T13:11:22.000Z	a31200000000VKEAA2	2520	42000	false		2013-06-25T13:11:22.000Z	INR	a342000000005Q0AAI			6300	a3J2000000001OLEAY			a3L2000000009KDEAY	50820	00520000001MO8DAAW	0012000000eYy34AAC
0	0	2013-06-25T13:15:32.000Z	00520000001MO8DAAW		0	Lumpsum	0	50820	RPP-05096	2013-06-25T13:11:22.000Z	a31200000001TqrAAE	2520	42000	false	a3J2000000001OLEAY	2013-06-25T13:15:32.000Z	INR	a342000000005Q0AAI		a0l200000061LImAAM	6300	a3J2000000001OLEAY		a342000000005Q0AAI	a3L2000000009KFEAY	50820	00520000001MO8DAAW	0012000000eYy34AAC
0	0	2013-06-25T13:15:32.000Z	00520000001MO8DAAW		0	Lumpsum	0	23704.8	RPP-05101	2013-06-25T13:11:22.000Z	a31200000001TquAAE	2080.8	20400	false	a3J2000000001OlEAI	2013-06-25T13:15:32.000Z	INR	a342000000005QQAAY		a0l200000061LIjAAM	1224	a3J2000000001OlEAI		a342000000005QQAAY	a3L2000000009KKEAY	23704.8	00520000001MO8DAAW	0012000000eYy34AAC
0	0	2013-06-25T13:11:22.000Z	00520000001MO8DAAW		0	Lumpsum	0	29854	RPP-05102	2013-06-25T13:11:22.000Z	a31200000000VKFAA2	2277	25300	false		2013-06-25T13:11:22.000Z	INR	a342000000005RUAAY			2277	a3J2000000001PsEAI			a3L2000000009KLEAY	29854	00520000001MO8DAAW	0012000000eYy34AAC
0	0	2013-06-25T13:15:32.000Z	00520000001MO8DAAW		0	Lumpsum	0	29854	RPP-05104	2013-06-25T13:11:22.000Z	a31200000001TqsAAE	2277	25300	false	a3J2000000001PsEAI	2013-06-25T13:15:32.000Z	INR	a342000000005RUAAY		a0l200000061LIlAAM	2277	a3J2000000001PsEAI		a342000000005RUAAY	a3L2000000009KNEAY	29854	00520000001MO8DAAW	0012000000eYy34AAC
0	0	2013-06-25T13:11:22.000Z	00520000001MO8DAAW		0	Lumpsum	0	159620	RPP-05115	2013-06-25T13:11:22.000Z	a31200000000VKBAA2	12492	138800	false		2013-06-25T13:11:22.000Z	INR	a342000000005R5AAI			8328	a3J2000000001PREAY			a3L2000000009KYEAY	159620	00520000001MO8DAAW	0012000000eYy34AAC
0	0	2013-06-25T13:15:32.000Z	00520000001MO8DAAW		0	Lumpsum	0	21132	RPP-05121	2013-06-25T13:11:22.000Z	a31200000001TqtAAE	1512	18000	false	a3J2000000001QDEAY	2013-06-25T13:15:32.000Z	INR	a342000000005RoAAI		a0l200000061LIkAAM	1620	a3J2000000001QDEAY		a342000000005RoAAI	a3L2000000009KeEAI	21132	00520000001MO8DAAW	0012000000eYy34AAC
0	0	2013-06-25T13:11:22.000Z	00520000001MO8DAAW		0	Lumpsum	0	20700	RPP-05122	2013-06-25T13:11:22.000Z	a31200000000VKIAA2	1620	18000	false		2013-06-25T13:11:22.000Z	INR	a342000000005RgAAI			1080	a3J2000000001Q4EAI			a3L2000000009KfEAI	20700	00520000001MO8DAAW	0012000000eYy34AAC
0	0	2013-06-25T13:11:22.000Z	00520000001MO8DAAW		0	Lumpsum	0	23704.8	RPP-05123	2013-06-25T13:11:22.000Z	a31200000000VKHAA2	2080.8	20400	false		2013-06-25T13:11:22.000Z	INR	a342000000005QQAAY			1224	a3J2000000001OlEAI			a3L2000000009KgEAI	23704.8	00520000001MO8DAAW	0012000000eYy34AAC
0	0	2013-07-17T14:16:30.000Z	00520000001MO8DAAW		0	Life Insurance	0	0	RPP-05124	2013-06-25T13:11:22.000Z	a31200000000VKaAAM	0	0	false		2013-07-17T14:16:30.000Z	INR	a342000000005SPAAY			0	a3J2000000001Y1EAI			a3L2000000009KhEAI	0	00520000001MO8DAAW	0012000000eYy34AAC
0	0	2013-06-25T13:11:22.000Z	00520000001MO8DAAW		0	General Insurance	0	2400000	RPP-05128	2013-06-25T13:11:22.000Z	a31200000000VKeAAM	0	2000000	false		2013-06-25T13:11:22.000Z	INR	a342000000005SNAAY			400000	a3J2000000001QoEAI			a3L2000000009KlEAI	2400000	00520000001MO8DAAW	0012000000eYy34AAC
0	0	2013-06-25T13:11:22.000Z	00520000001MO8DAAW		0	General Insurance	0	600000	RPP-05129	2013-06-25T13:11:22.000Z	a31200000000VKiAAM	0	500000	false		2013-06-25T13:11:22.000Z	INR	a342000000005SMAAY			100000	a3J2000000001QnEAI			a3L2000000009KmEAI	600000	00520000001MO8DAAW	0012000000eYy34AAC
0	0	2013-06-25T13:11:22.000Z	00520000001MO8DAAW		0	General Insurance	0	360000	RPP-05130	2013-06-25T13:11:22.000Z	a31200000000VKbAAM	0	300000	false		2013-06-25T13:11:22.000Z	INR	a342000000005SMAAY			60000	a3J2000000001QnEAI			a3L2000000009KnEAI	360000	00520000001MO8DAAW	0012000000eYy34AAC
0	0	2013-06-25T13:11:22.000Z	00520000001MO8DAAW		0	General Insurance	0	1200000	RPP-05131	2013-06-25T13:11:22.000Z	a31200000000VKfAAM	0	1000000	false		2013-06-25T13:11:22.000Z	INR	a342000000005SLAAY			200000	a3J2000000001QmEAI			a3L2000000009KoEAI	1200000	00520000001MO8DAAW	0012000000eYy34AAC
0	0	2013-06-25T13:11:22.000Z	00520000001MO8DAAW		0	General Insurance	0	240000	RPP-05132	2013-06-25T13:11:22.000Z	a31200000000VKgAAM	0	200000	false		2013-06-25T13:11:22.000Z	INR	a342000000005SMAAY			40000	a3J2000000001QnEAI			a3L2000000009KpEAI	240000	00520000001MO8DAAW	0012000000eYy34AAC
0	0	2013-06-25T13:11:22.000Z	00520000001MO8DAAW		0	General Insurance	0	1200000	RPP-05136	2013-06-25T13:11:22.000Z	a31200000000VKhAAM	0	1000000	false		2013-06-25T13:11:22.000Z	INR	a342000000005SKAAY			200000	a3J2000000001QlEAI			a3L2000000009KtEAI	1200000	00520000001MO8DAAW	0012000000eYy34AAC
0	0	2013-06-25T13:11:22.000Z	00520000001MO8DAAW		0	General Insurance	0	600000	RPP-05137	2013-06-25T13:11:22.000Z	a31200000000VKcAAM	0	500000	false		2013-06-25T13:11:22.000Z	INR	a342000000005SMAAY			100000	a3J2000000001QnEAI			a3L2000000009KuEAI	600000	00520000001MO8DAAW	0012000000eYy34AAC
0	0	2013-06-25T13:11:22.000Z	00520000001MO8DAAW		0	General Insurance	0	1200000	RPP-05140	2013-06-25T13:11:22.000Z	a31200000000VKdAAM	0	1000000	false		2013-06-25T13:11:22.000Z	INR	a342000000005SKAAY			200000	a3J2000000001QlEAI			a3L2000000009KxEAI	1200000	00520000001MO8DAAW	0012000000eYy34AAC
0	0	2013-06-26T06:45:22.000Z	00520000001MO8DAAW		0	SIP	0	2632	RPP-05608	2013-06-26T06:23:52.000Z	a31200000001GnDAAU	936	1600	false	a3J2000000001Q3EAI	2013-06-26T06:45:22.000Z	INR	a342000000005RfAAI		a0l200000061G1GAAU	96	a3J2000000001Q3EAI		a342000000005RfAAI	a3L2000000009SxEAI	2632	00520000001MO8DAAW	0012000000fq8aZAAQ
0	0	2013-06-26T06:23:52.000Z	00520000001MO8DAAW		0	SIP	0	318	RPP-05631	2013-06-26T06:23:52.000Z	a312000000018XpAAI	0	300	false		2013-06-26T06:23:52.000Z	INR	a342000000005Q6AAI			18	a3J2000000001OREAY			a3L2000000009TKEAY	318	00520000001MO8DAAW	0012000000fq8aZAAQ
0	0	2013-06-26T06:45:22.000Z	00520000001MO8DAAW		0	SIP	0	3388	RPP-05634	2013-06-26T06:23:52.000Z	a31200000001GnFAAU	858	2200	false	a3J2000000001OLEAY	2013-06-26T06:45:22.000Z	INR	a342000000005Q0AAI		a0l200000061G1EAAU	330	a3J2000000001OLEAY		a342000000005Q0AAI	a3L2000000009TNEAY	3388	00520000001MO8DAAW	0012000000fq8aZAAQ
0	0	2013-06-26T06:45:22.000Z	00520000001MO8DAAW		0	SIP	0	1510	RPP-05641	2013-06-26T06:23:52.000Z	a31200000001Gn1AAE	390	1000	false	a3J2000000001OWEAY	2013-06-26T06:45:22.000Z	INR	a342000000005QBAAY		a0l200000061G1SAAU	120	a3J2000000001OWEAY		a342000000005QBAAY	a3L2000000009TUEAY	1510	00520000001MO8DAAW	0012000000fq8aZAAQ
0	0	2013-06-26T06:23:52.000Z	00520000001MO8DAAW		0	SIP	0	4770	RPP-05646	2013-06-26T06:23:52.000Z	a312000000018XvAAI	0	4500	false		2013-06-26T06:23:52.000Z	INR	a342000000005Q6AAI			270	a3J2000000001OREAY			a3L2000000009TZEAY	4770	00520000001MO8DAAW	0012000000fq8aZAAQ
0	0	2013-06-26T06:45:22.000Z	00520000001MO8DAAW		0	SIP	0	21560	RPP-05676	2013-06-26T06:23:52.000Z	a31200000001Gn6AAE	5460	14000	false	a3J2000000001OLEAY	2013-06-26T06:45:22.000Z	INR	a342000000005Q0AAI		a0l200000061G1NAAU	2100	a3J2000000001OLEAY		a342000000005Q0AAI	a3L2000000009U3EAI	21560	00520000001MO8DAAW	0012000000fq8aZAAQ
